15.011	0.772	1.0
40.73	0.772	1.0
56.038000000000004	0.772	1.0
70.74	0.772	1.0
85.694	0.772	1.0
100.38600000000001	0.772	1.0
111.07700000000001	0.772	1.0
123.56200000000001	0.772	1.0
154.173	0.772	1.0
181.192	0.772	1.0
197.38099999999997	0.772	1.0
214.638	0.772	1.0
279.545	0.772	1.0
332.788	0.772	1.0
356.135	0.772	1.0
370.94	0.772	1.0
385.858	0.772	1.0
395.38300000000004	0.772	1.0
463.723	0.772	1.0
504.548	0.772	1.0
519.429	0.772	1.0
526.947	0.772	1.0
542.055	0.772	1.0
549.462	0.772	1.0
580.832	0.772	1.0
600.471	0.772	1.0
