117.521	0.772	0.0
129.18	0.772	-3.5
130.946	0.772	-2.5
133.36	0.772	-1.5
136.509	0.772	-0.5
139.918	0.772	0.5
143.385	0.772	1.5
146.606	0.772	2.5
150.44799999999998	0.772	3.5
213.68599999999998	0.772	-5.0
216.761	0.772	-4.0
219.15099999999998	0.772	-3.0
221.795	0.772	-2.0
225.22400000000002	0.772	-1.0
228.045	0.772	0.0
230.31099999999998	0.772	1.0
233.919	0.772	2.0
235.771	0.772	3.0
237.984	0.772	4.0
239.94299999999998	0.772	5.0
277.04	0.772	-2.0
279.866	0.772	-1.0
283.426	0.772	0.0
286.267	0.772	1.0
289.981	0.772	2.0
494.67199999999997	0.772	-4.0
497.57	0.772	-3.0
499.76	0.772	-2.0
502.82300000000004	0.772	-1.0
505.496	0.772	0.0
507.80800000000005	0.772	1.0
510.426	0.772	2.0
513.293	0.772	3.0
516.87	0.772	4.0
547.2719999999999	0.772	-1.0
549.2919999999999	0.772	0.0
552.327	0.772	1.0
577.485	0.772	-2.0
579.804	0.772	-1.0
581.805	0.772	0.0
584.3530000000001	0.772	1.0
586.406	0.772	2.0
