15.7	0.772	1.286
36.688	0.772	-1.714
48.731	0.772	-0.7140000000000001
66.923	0.772	0.28600000000000003
79.922	0.772	0.28600000000000003
97.091	0.772	2.286
103.392	0.772	-1.714
125.124	0.772	1.286
147.797	0.772	0.28600000000000003
160.806	0.772	-0.7140000000000001
173.987	0.772	-2.714
191.606	0.772	0.28600000000000003
203.068	0.772	-1.714
217.511	0.772	-0.7140000000000001
235.841	0.772	0.28600000000000003
264.913	0.772	-1.714
297.572	0.772	1.286
324.035	0.772	2.286
354.236	0.772	3.286
431.378	0.772	-2.714
462.167	0.772	2.286
477.244	0.772	-0.7140000000000001
509.172	0.772	-1.714
523.704	0.772	0.28600000000000003
536.019	0.772	-0.7140000000000001
553.182	0.772	0.28600000000000003
582.896	0.772	1.286
602.802	0.772	0.28600000000000003
