0.061	0.772	1.0
3.465	0.772	1.0
6.609	0.772	1.0
45.206	0.772	1.0
47.33	0.772	1.0
61.576	0.772	1.0
64.916	0.772	1.0
68.429	0.772	1.0
101.94200000000001	0.772	1.0
104.65899999999999	0.772	1.0
117.264	0.772	1.0
120.882	0.772	1.0
124.42399999999999	0.772	1.0
134.222	0.772	1.0
137.946	0.772	1.0
145.874	0.772	1.0
199.408	0.772	1.0
201.168	0.772	1.0
203.287	0.772	1.0
215.791	0.772	1.0
220.545	0.772	1.0
236.588	0.772	1.0
239.489	0.772	1.0
241.94799999999998	0.772	1.0
248.472	0.772	1.0
253.38099999999997	0.772	1.0
291.936	0.772	1.0
295.142	0.772	1.0
303.108	0.772	1.0
306.02099999999996	0.772	1.0
316.33799999999997	0.772	1.0
320.212	0.772	1.0
330.936	0.772	1.0
334.78	0.772	1.0
336.556	0.772	1.0
357.91	0.772	1.0
359.74300000000005	0.772	1.0
370.31800000000004	0.772	1.0
372.73	0.772	1.0
375.81199999999995	0.772	1.0
405.996	0.772	1.0
408.306	0.772	1.0
419.376	0.772	1.0
421.501	0.772	1.0
477.949	0.772	1.0
480.167	0.772	1.0
486.147	0.772	1.0
488.565	0.772	1.0
491.374	0.772	1.0
500.217	0.772	1.0
503.345	0.772	1.0
519.493	0.772	1.0
522.71	0.772	1.0
538.342	0.772	1.0
543.702	0.772	1.0
588.682	0.772	1.0
592.661	0.772	1.0
